date,keywords,geo,hits
2009-05-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.63439476023164
2009-05-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.57371616088111
2009-05-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.97465892343805
2009-05-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.57254595394657
2009-05-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.053267388968166
2009-05-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.62020025778869
2009-05-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.51371854394109
2009-05-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.99326977202816
2009-05-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.618673067125606
2009-05-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.21146276907647
2009-05-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.70114913718785
2009-05-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.5992160102829
2009-06-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.23380898140323
2009-06-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.51588022474549
2009-06-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.425609428527956
2009-06-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.69408140331146
2009-06-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.24974866383102
2009-06-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.96957461970218
2009-06-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.06218582978876
2009-06-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.87930382348467
2009-06-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.70110264491866
2009-06-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.518220638614544
2009-06-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.33533863231043
2009-06-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.06452624365783
2009-06-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.33299821844137
2009-06-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.79137344113617
2009-06-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.971915033571236
2009-06-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.24272742222382
2009-06-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.789033027267124
2009-06-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.51588022474549
2009-06-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.1594778676135
2009-06-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.06452624365783
2009-06-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.789033027267124
2009-06-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.06218582978876
2009-06-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.789033027267124
2009-06-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.88398465122278
2009-06-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.51588022474549
2009-06-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.79371385500526
2009-06-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.06452624365783
2009-06-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.33299821844137
2009-06-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.971915033571236
2009-06-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.43029025626608
2009-07-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.397104651547465
2009-07-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.46939477690089
2009-07-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.57073882895262
2009-07-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.73638236015655
2009-07-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.80736204550856
2009-07-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.936074830390254
2009-07-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.24775659733927
2009-07-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.28885318446583
2009-07-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.940327646957776
2009-07-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.93650284156085
2009-07-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,37.28311597637046
2009-07-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.695285773030015
2009-07-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.71018383426112
2009-07-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.50792374132828
2009-07-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.72199928585925
2009-07-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.55444335195685
2009-07-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.73689734709038
2009-07-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.458749532237285
2009-07-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.584466683249204
2009-07-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.54411229188658
2009-07-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.936074830390254
2009-07-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.38337679725088
2009-07-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.528472034891536
2009-07-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.5482781326909
2009-07-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.53081244876061
2009-07-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.018782991577176
2009-07-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.57838843974645
2009-07-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.68846533376332
2009-07-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.14141753295611
2009-07-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.96395855015403
2009-07-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.56956862201809
2009-08-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.967696379787725
2009-08-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.348793776767614
2009-08-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.15592174580062
2009-08-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.31708525160693
2009-08-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.44654023225254
2009-08-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.350104216769054
2009-08-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.350104216769054
2009-08-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.801886209027295
2009-08-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.607703738058845
2009-08-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.89832222451078
2009-08-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.70413975354237
2009-08-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.22064923612346
2009-08-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.22064923612346
2009-08-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.350104216769054
2009-08-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.96304971483361
2009-08-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.64072270322099
2009-08-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.994758239994304
2009-08-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.83359473418798
2009-08-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.607703738058845
2009-08-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.607703738058845
2009-08-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.64072270322099
2009-08-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.737158718704485
2009-08-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.574684772896745
2009-08-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.18763027096129
2009-08-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.15592174580062
2009-08-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.0911942554778
2009-08-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.89832222451078
2009-08-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.092504695479235
2009-08-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.83359473418798
2009-08-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.89832222451078
2009-08-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.994758239994304
2009-09-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.578390265983096
2009-09-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.41437163915865
2009-09-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.70784524662873
2009-09-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.35283815656666
2009-09-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.08653765900296
2009-09-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.978861879515414
2009-09-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.69125668072567
2009-09-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.91429255583663
2009-09-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.193851998353175
2009-09-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.76638799498315
2009-09-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.94146566574301
2009-09-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.241990922772914
2009-09-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.98405251477044
2009-09-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.795896619126374
2009-09-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.07278166069341
2009-09-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.55944363241857
2009-09-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.070084706319264
2009-09-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.59733689954766
2009-09-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.659051102208274
2009-09-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.41452980580266
2009-09-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.11838179738303
2009-09-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.532609409224854
2009-09-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.465026797883866
2009-09-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.90624679956344
2009-09-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.847048831208326
2009-09-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.3152612227256
2009-09-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.91982207780431
2009-09-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.94364301333584
2009-09-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.46251056357837
2009-09-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.08350181791613
2009-10-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.387379249320894
2009-10-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.18885651516566
2009-10-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.58665372774841
2009-10-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.07061874509942
2009-10-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.11370264748354
2009-10-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.834143204967006
2009-10-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,57.2750243199339
2009-10-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.87172013880803
2009-10-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.03304181125836
2009-10-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.51149986006633
2009-10-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.027534842715326
2009-10-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.834143204967006
2009-10-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.387755121457026
2009-10-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.18885651516566
2009-10-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.11370264748354
2009-10-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.51149986006633
2009-10-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.22643344900672
2009-10-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.95238097503319
2009-10-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,57.995464877417334
2009-10-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.23194041754978
2009-10-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.39326209000009
2009-10-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.71039846635772
2009-10-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.15127958132458
2009-10-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.66731456397358
2009-10-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,57.2750243199339
2009-10-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.43083902384114
2009-10-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.834143204967006
2009-10-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.79105930258287
2009-10-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.15127958132458
2009-10-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.82863623642391
2009-10-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.387755121457026
2009-11-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.154382009772796
2009-11-02T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.157793422943826
2009-11-03T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.350714347841944
2009-11-04T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.587574597864936
2009-11-05T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.254113027901425
2009-11-06T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.99619003551055
2009-11-07T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.23532456098089
2009-11-08T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.52968734948912
2009-11-09T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,57.95206171251844
2009-11-10T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.780495522763054
2009-11-11T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,60.321389370841516
2009-11-12T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.78163266048674
2009-11-13T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.18512583947984
2009-11-14T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.469525825665976
2009-11-15T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.03642595468951
2009-11-16T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,61.03983736786055
2009-11-17T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.786754919139256
2009-11-18T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,61.374154360564816
2009-11-19T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,58.32025223311785
2009-11-20T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.017826485636235
2009-11-21T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.73769333536187
2009-11-22T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.52968734948912
2009-11-23T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,58.13217185188931
2009-11-24T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.87197458405107
2009-11-25T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.178292735345835
2009-11-26T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,37.30194475683945
2009-11-27T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.543353557757136
2009-11-28T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.79045832508516
2009-11-29T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.319970518134895
2009-11-30T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.78362522095116
2009-12-01T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,60.49751438928352
2009-12-02T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.44557755256107
2009-12-03T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.90239915124334
2009-12-04T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.35296135354939
2009-12-05T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.88362096211476
2009-12-06T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.25408575816151
2009-12-07T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.99501535025504
2009-12-08T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.80352355585545
2009-12-09T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.08763154926671
2009-12-10T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.08137215289055
2009-12-11T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.07511275651433
2009-12-12T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.4393181561849
2009-12-13T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.52567495882039
2009-12-14T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.98875595387883
2009-12-15T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.896139754867136
2009-12-16T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.35922074992558
2009-12-17T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.71090735684378
2009-12-18T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.42679936343251
2009-12-19T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.969977764750254
2009-12-20T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.71090735684378
2009-12-21T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.433058759808695
2009-12-22T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.71090735684378
2009-12-23T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.33418316442083
2009-12-24T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.88362096211476
2009-12-25T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,36.05633456738576
2009-12-26T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.4393181561849
2009-12-27T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.06885336013814
2009-12-28T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.35296135354939
2009-12-29T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.1739883519022
2009-12-30T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.71090735684378
2009-12-31T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.34044256079701
2010-01-01T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.827070406234526
2010-01-02T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.40121969132511
2010-01-03T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,52.44390047474219
2010-01-04T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.95345685372977
2010-01-05T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.818490204778364
2010-01-06T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.075239807604866
2010-01-07T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.80052090875789
2010-01-08T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.332501851232685
2010-01-09T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.476379035117645
2010-01-10T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.112321861600485
2010-01-11T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.357543672106715
2010-01-12T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.88193964892664
2010-01-13T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.86842562037293
2010-01-14T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.29575013071443
2010-01-15T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.69803282018192
2010-01-16T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.604091051891565
2010-01-17T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.36612387356285
2010-01-18T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.35573954319726
2010-01-19T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,58.48212599069254
2010-01-20T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.10326310051356
2010-01-21T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.92149073415563
2010-01-22T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.702305980324724
2010-01-23T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.64084277240982
2010-01-24T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.0197056625888
2010-01-25T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.74498676374183
2010-01-26T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.74498676374183
2010-01-27T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.75817045881816
2010-01-28T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.12963049066623
2010-01-29T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.60574695464759
2010-01-30T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.400076229370384
2010-01-31T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.65402646748617
2010-02-01T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.777283216793315
2010-02-02T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.21217151772681
2010-02-03T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.28961778542877
2010-02-04T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.46133615489847
2010-02-05T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.82159872790359
2010-02-06T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.1178994159591
2010-02-07T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.16503546684296
2010-02-08T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,59.36706405313075
2010-02-09T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.46133615489847
2010-02-10T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.08758919914099
2010-02-11T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.77446267701973
2010-02-12T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.69701640931773
2010-02-13T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.30644361949453
2010-02-14T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.993317097373264
2010-02-15T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.82159872790359
2010-02-16T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.28961778542877
2010-02-17T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.50847220578231
2010-02-18T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.28961778542877
2010-02-19T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.82159872790359
2010-02-20T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.993317097373264
2010-02-21T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.383889887196474
2010-02-22T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,56.63305452436815
2010-02-23T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,62.10107358189335
2010-02-24T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.259307568610666
2010-02-25T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.649880358433876
2010-02-26T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.08758919914099
2010-02-27T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.60274430755004
2010-02-28T05:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,53.1178994159591
